sample_id,FAR,SD,AF,AR_ew,AR_ns,SVF,BD,OSR,SC,PAR,theta,OSLI,EUIt,EG,H,weather_station,simulation_mode
582,2.2395833333333335,38.25,11.727272727272727,1.6557118559007593,1.8572639840908056,0.5760781886225597,0.1909722222222222,0.3612403100775194,0.5994188527610819,0.13641446470888444,-40.604308394525944,1.0,70.60657531032957,2.112985094410549,6.363006674331309,"Dongtai, Jiangsu",fallback_analytic
583,1.328125,31.125,6.12,0.7457338636363215,2.541836229160507,0.5689485851770157,0.2170138888888889,0.5895424836601307,0.762886562273255,0.12575354670786373,24.69104359257301,1.0,72.28411207446254,2.2909701249660785,6.802965679118791,"Dongtai, Jiangsu",fallback_analytic
584,1.171875,27.0,5.1923076923076925,0.6718064872330192,3.528774817036894,0.6320461922736479,0.22569444444444445,0.6607407407407407,0.81278852362463,0.13501529921132008,26.193748195578166,8.0,73.61063433181188,2.419242597638017,7.168418244157696,"Dongtai, Jiangsu",fallback_analytic
585,1.8489583333333333,43.875,9.26086956521739,1.049837065107052,3.1998869994774495,0.5762263151943976,0.1996527777777778,0.4328638497652582,0.6739519814672594,0.14668162327796463,-23.74999213045775,6.0,71.82832827169698,2.4413513063974532,6.914304765145819,"Dongtai, Jiangsu",fallback_analytic
586,1.9618055555555556,26.25,10.761904761904763,1.345482331293271,1.489415944171801,0.6785832356480638,0.18229166666666666,0.4168141592920354,0.6036264602453492,0.12613901589753793,-41.51660396833758,5.0,67.8955891240003,2.5292371768291613,6.83514333668927,"Dongtai, Jiangsu",fallback_analytic
587,1.3541666666666667,37.125,6.0,0.9659553469879775,2.734684502476256,0.5820438504658751,0.22569444444444445,0.5717948717948718,0.7607992053460743,0.1378060342804635,-36.10430453093978,4.0,73.19749032041992,2.257172917892138,6.7406391986006,"Dongtai, Jiangsu",fallback_analytic
588,2.404513888888889,45.75,12.590909090909092,1.6219643556771852,1.9987314186451761,0.6767693912493278,0.1909722222222222,0.3364620938628159,0.5375724910305015,0.12431451517492256,-40.15135121464068,8.0,70.12462138600117,2.2942281649021496,6.831007399295818,"Dongtai, Jiangsu",fallback_analytic
589,2.109375,51.0,10.125,1.5909110613396,1.6671851512832527,0.6805094848284192,0.20833333333333334,0.37530864197530867,0.6419656764617078,0.15264650012874084,-41.71160130822385,8.0,71.15923130945008,2.514340743257345,6.954625418410564,"Dongtai, Jiangsu",fallback_analytic
590,1.0416666666666667,46.875,4.285714285714286,0.7121639749004585,2.7526306681959096,0.5807137698317009,0.24305555555555555,0.7266666666666667,0.8384865556413827,0.12046850798555206,-33.64814834312166,2.0,74.8324588845219,2.086928221826997,6.754411464647614,"Dongtai, Jiangsu",fallback_analytic
591,2.0659722222222223,25.875,10.347826086956522,1.6527838479966555,1.7231622589585405,0.6111774334995699,0.1996527777777778,0.3873949579831933,0.5797997395672008,0.13223819328895764,-44.17137551764956,6.0,70.26455485992355,2.3820296204567764,6.7242233046863555,"Dongtai, Jiangsu",fallback_analytic
592,1.640625,60.75,7.875,1.2809452967323396,1.7175672358566263,0.6558928320297747,0.20833333333333334,0.48253968253968255,0.6701630794386455,0.12765994448735807,-41.112749814627165,5.0,70.91461619915765,2.533394688912716,6.9024246140426255,"Dongtai, Jiangsu",fallback_analytic
593,1.875,48.375,9.0,1.2070412662923031,2.4333709747405017,0.5952168436920211,0.20833333333333334,0.4222222222222222,0.624439962991572,0.13387992598314405,34.01325803690082,6.0,71.15726569570828,2.4584717763951263,6.832961456359739,"Dongtai, Jiangsu",fallback_analytic
594,1.6927083333333333,57.0,7.8,0.6135318281108627,4.415404290892953,0.6042939441287363,0.2170138888888889,0.4625641025641026,0.6606797333808685,0.12115677335393185,-6.7884119776930945,8.0,72.96982886046962,2.548064379567601,7.294460455792624,"Dongtai, Jiangsu",fallback_analytic
595,1.3975694444444444,61.5,5.962962962962963,1.0944674827387322,1.2680267221348398,0.5951877318050571,0.234375,0.5478260869565217,0.7548579380417282,0.13661469145338825,-40.23932315955642,1.0,72.28847407853472,2.259716165254397,6.689243417285613,"Dongtai, Jiangsu",fallback_analytic
596,1.6666666666666667,58.5,7.384615384615385,0.8912318943307067,2.185560912142865,0.6769977321855015,0.22569444444444445,0.46458333333333335,0.6457258055770123,0.11179073506914342,25.365765142579022,8.0,69.99816889613682,2.6639607786223647,7.292692247253139,"Dongtai, Jiangsu",fallback_analytic
597,1.6840277777777777,32.25,8.083333333333334,0.6861751972946459,3.6176883883038458,0.4986787899093936,0.20833333333333334,0.47010309278350515,0.6197888247741214,0.12193996299157203,14.995570655292575,0.0,71.889845714209,2.200858020442411,6.6470463254824965,"Dongtai, Jiangsu",fallback_analytic
598,1.4670138888888888,48.0,6.76,0.8728592324838943,1.5865578076107894,0.7070747072851016,0.2170138888888889,0.5337278106508876,0.7078782170600325,0.13574709341572747,26.253357986063477,8.0,69.36760157965234,2.7561543858324224,7.430805910167399,"Dongtai, Jiangsu",fallback_analytic
599,2.0399305555555554,39.75,11.19047619047619,0.7525192351112702,1.8673238119584468,0.722185444783878,0.18229166666666666,0.40085106382978725,0.6241801617744416,0.1392132593164774,-1.4424536241847505,8.0,66.0,2.749315268335103,7.725822269890681,"Dongtai, Jiangsu",fallback_analytic
600,1.7361111111111112,16.875,8.333333333333334,1.105428751174347,2.6592318100438663,0.6252469108846047,0.20833333333333334,0.456,0.6129,0.11666666666666667,-34.74604657748824,7.0,71.16444218213354,2.588028094446271,6.975552115478767,"Dongtai, Jiangsu",fallback_analytic
601,1.875,43.125,8.64,0.9790503548885208,3.8577410670113994,0.47197973201289206,0.2170138888888889,0.41759259259259257,0.644770308689657,0.1312447289438183,-24.016291923672643,0.0,74.06347464046867,2.0537416821344885,6.343378461152143,"Dongtai, Jiangsu",fallback_analytic
602,2.282986111111111,40.125,11.954545454545455,1.5967972622787339,2.3706588242092783,0.5928989787627017,0.1909722222222222,0.3543726235741445,0.586376790945014,0.1261326969931044,38.919989977995854,6.0,71.1655761286403,2.1931766208868346,6.649752461200192,"Dongtai, Jiangsu",fallback_analytic
603,0.9288194444444444,14.625,3.689655172413793,0.5099085512438224,1.9160887463685556,0.686883719206616,0.2517361111111111,0.805607476635514,0.9085830530557564,0.12481645984114437,26.14185088077896,8.0,72.33183959684335,2.394446416649633,7.469187194393195,"Dongtai, Jiangsu",fallback_analytic
604,1.8576388888888888,43.125,8.916666666666666,0.6989617147574856,5.429645591702165,0.4256890410749472,0.20833333333333334,0.4261682242990654,0.6226092835372239,0.13637992598314405,-10.010985415886267,0.0,75.15246621153392,2.036120371789593,6.3322275614002,"Dongtai, Jiangsu",fallback_analytic
605,1.7013888888888888,48.75,7.538461538461538,0.5532141434863433,2.7413003141887122,0.5982888661374421,0.22569444444444445,0.45510204081632655,0.6225510204081632,0.1076923076923077,-1.369393070772226,4.0,70.18955955411148,2.595069147684724,7.354113412248817,"Dongtai, Jiangsu",fallback_analytic
606,2.092013888888889,47.25,11.476190476190476,1.1281947931312415,1.6096491037531684,0.6824654107912903,0.18229166666666666,0.3908713692946058,0.603531114931927,0.14525703711877724,-22.51490863968137,5.0,67.1502345943204,2.563623646302638,7.089766776670785,"Dongtai, Jiangsu",fallback_analytic
607,1.4756944444444444,38.625,7.083333333333333,0.5636749634015781,2.5283258297601896,0.5821533016068626,0.20833333333333334,0.5364705882352941,0.7032563530320524,0.12203830557701235,5.867066513919248,1.0,70.07025024846736,2.419524450484378,7.089443276493048,"Dongtai, Jiangsu",fallback_analytic
608,1.5017361111111112,61.125,6.92,0.561941947208664,1.2595619442648658,0.5925912332299477,0.2170138888888889,0.5213872832369942,0.6957188131259328,0.1242847289438183,-5.363729975773758,0.0,69.0317276112859,2.503145973977955,7.218167671291479,"Dongtai, Jiangsu",fallback_analytic
609,1.4930555555555556,48.0,6.88,1.097501843456585,1.2947486380132305,0.6397613696300963,0.2170138888888889,0.5244186046511627,0.7172918141690544,0.13725268453370476,-39.562225998621386,4.0,70.7904493526111,2.4894642420035558,6.912391444824679,"Dongtai, Jiangsu",fallback_analytic
610,1.5364583333333333,57.0,6.8076923076923075,0.8459190732392817,2.918762434017486,0.6144821841541737,0.22569444444444445,0.503954802259887,0.7080082900741109,0.12497994021715483,-26.459654051804524,5.0,72.97042029351059,2.4736468139661687,6.97802956763961,"Dongtai, Jiangsu",fallback_analytic
611,2.1614583333333335,37.5,11.857142857142858,1.2085109632493851,3.1561669536681514,0.6523920499899653,0.18229166666666666,0.3783132530120482,0.5667122677541621,0.13145519579989184,27.451916195807684,8.0,70.22555590244339,2.4245811296589896,6.986269412850625,"Dongtai, Jiangsu",fallback_analytic
612,2.1875,33.75,12.6,1.2427883845962095,2.3267216910118544,0.5495807080867884,0.1736111111111111,0.37777777777777777,0.5532539682539682,0.121,30.91733184227533,0.0,68.90405952164242,2.102212943844158,6.408825185317209,"Dongtai, Jiangsu",fallback_analytic
613,1.8489583333333333,50.625,8.875,1.0375019711648235,4.131257516510859,0.49908295382630596,0.20833333333333334,0.428169014084507,0.6191503850055379,0.12443996299157203,-28.168318359272366,1.0,73.8005961943269,2.1140177015348423,6.310221134241454,"Dongtai, Jiangsu",fallback_analytic
614,2.265625,47.25,11.347826086956522,1.6116209152408616,1.835543502372759,0.5733287010732329,0.1996527777777778,0.35325670498084294,0.5998818391988421,0.1297321159868084,-41.18129556251008,1.0,71.30119569955707,2.07021815667204,6.279155929802856,"Dongtai, Jiangsu",fallback_analytic
615,1.5711805555555556,35.625,6.961538461538462,0.8303310105411872,1.0626365887318352,0.6543507404735236,0.22569444444444445,0.49281767955801103,0.632479057135761,0.11973531629213298,-27.683995292420892,4.0,69.14831414618592,2.5782692774174634,7.170811181390054,"Dongtai, Jiangsu",fallback_analytic
616,1.7795138888888888,43.875,8.541666666666666,1.0704299785517974,2.235265391438139,0.6086055185337358,0.20833333333333334,0.4448780487804878,0.6727555415915274,0.12657661115402472,-29.134768201767372,2.0,70.55248465502329,2.3928220107424547,6.790594618668152,"Dongtai, Jiangsu",fallback_analytic
617,2.4479166666666665,30.375,12.818181818181818,1.5843182613836702,1.9151122796153617,0.611620000582261,0.1909722222222222,0.3304964539007092,0.555645390070922,0.11427272727272728,38.23570606741363,4.0,69.75315811044577,2.1688497723263462,6.547393117029017,"Dongtai, Jiangsu",fallback_analytic
618,1.7621527777777777,23.25,9.227272727272727,1.2897416883432113,1.4878736887631572,0.5704926071379675,0.1909722222222222,0.45911330049261084,0.6402126109896443,0.14319989906792374,40.37299159463578,0.0,69.38250407953923,2.3076946266197487,6.4556295330422,"Dongtai, Jiangsu",fallback_analytic
619,2.0225694444444446,37.875,9.708333333333334,0.7906511119466142,2.6823480913422806,0.6019133652017774,0.20833333333333334,0.39141630901287555,0.6478922147049919,0.1398348982268231,7.237391550703528,6.0,69.5765637606347,2.507177814233284,7.244715723683737,"Dongtai, Jiangsu",fallback_analytic
620,1.6666666666666667,45.75,8.347826086956522,0.6672264534390691,1.6255510181376005,0.6195041789147109,0.1996527777777778,0.48020833333333335,0.6755969376126483,0.13197732372374024,-6.184333569890171,1.0,67.60757562968944,2.583185561753548,7.236849760435048,"Dongtai, Jiangsu",fallback_analytic
621,2.361111111111111,41.625,12.952380952380953,1.4301623746320882,1.7760042082249863,0.6287325033523838,0.18229166666666666,0.3463235294117647,0.5766280785525404,0.14335227521401533,-30.808288619945536,2.0,68.79406233376558,2.146748276911078,6.6299407755307405,"Dongtai, Jiangsu",fallback_analytic
622,1.328125,48.0,5.666666666666667,0.643282138412745,4.315007332141774,0.5613559211778192,0.234375,0.5764705882352941,0.7444815512117201,0.11853922636287884,23.401884213795668,7.0,75.55365588892874,2.317278849131402,6.977538795925605,"Dongtai, Jiangsu",fallback_analytic
623,1.3888888888888888,18.375,6.153846153846154,1.0623483843196277,1.6252442709694697,0.5875657382328805,0.22569444444444445,0.5575,0.6917439500386223,0.11717535045375879,39.09801179262526,1.0,71.36819187114118,2.299760473210169,6.660835832846795,"Dongtai, Jiangsu",fallback_analytic
624,1.4930555555555556,39.375,6.88,0.5559372699604544,4.149199373819758,0.5122459231376805,0.2170138888888889,0.5244186046511627,0.67370967449046,0.12059677335393186,-10.733062915796985,1.0,73.40877852730087,2.253893935824736,6.788900420709161,"Dongtai, Jiangsu",fallback_analytic
625,2.0572916666666665,31.5,10.304347826086957,1.193092232965281,2.6579672008509427,0.6271729004251287,0.1996527777777778,0.3890295358649789,0.5886386273028961,0.12176343964337952,29.898515203475412,7.0,70.11647063358411,2.497915567382624,6.952119358276592,"Dongtai, Jiangsu",fallback_analytic
626,2.361111111111111,43.875,12.363636363636363,1.2596280357816783,2.5372941974724763,0.5997203328920561,0.1909722222222222,0.3426470588235294,0.5703756495760676,0.13279447480209208,23.78014206467425,4.0,70.05658026305211,2.179257235753181,6.733832979382938,"Dongtai, Jiangsu",fallback_analytic
627,1.7361111111111112,48.75,8.333333333333334,0.7482558739962446,1.4900146440404236,0.6863025126118665,0.20833333333333334,0.456,0.6352667733539319,0.11752329632490537,14.590172119645885,5.0,67.70573243557372,2.6890254939083036,7.403737598284024,"Dongtai, Jiangsu",fallback_analytic
628,1.3454861111111112,65.25,5.7407407407407405,0.760148896047959,2.217285223855858,0.5705901352038474,0.234375,0.5690322580645162,0.7372736689235193,0.1303584198293773,-25.165680485256924,3.0,72.69697483398396,2.317380095165772,6.9193659091011614,"Dongtai, Jiangsu",fallback_analytic
629,1.6232638888888888,59.25,7.48,0.9191228200377054,2.4223520253319837,0.6717923950741014,0.2170138888888889,0.4823529411764706,0.6791233369644873,0.13814709341572748,25.38405797106367,8.0,70.72348900035323,2.6473516863392432,7.255358109276517,"Dongtai, Jiangsu",fallback_analytic
630,1.4670138888888888,38.625,7.3478260869565215,0.874085670803084,1.374691635372932,0.586264185530737,0.1996527777777778,0.5455621301775148,0.6728508284480738,0.12038779712383897,31.842429163331957,0.0,68.94740365321563,2.35972772911937,6.770974164433937,"Dongtai, Jiangsu",fallback_analytic
631,1.4583333333333333,37.875,6.72,0.5641633187480997,4.550472815690841,0.5308659435113313,0.2170138888888889,0.5369047619047619,0.7030576031868642,0.12618236447190914,13.530705084444548,2.0,74.12810012322457,2.276710302232758,6.727777483174264,"Dongtai, Jiangsu",fallback_analytic
632,1.3802083333333333,44.625,6.36,0.8718246275544979,1.1376296269215094,0.6550732187098487,0.2170138888888889,0.5672955974842767,0.7148683271217554,0.13128150229775018,33.38134961806399,6.0,70.25351633832614,2.612625162822368,7.224726527574085,"Dongtai, Jiangsu",fallback_analytic
633,1.4583333333333333,17.25,6.461538461538462,0.6732931627945481,2.805119876479149,0.5909329228734965,0.22569444444444445,0.530952380952381,0.6856686786725821,0.12236455560177022,-19.579886159480633,6.0,71.29245782334142,2.467548776319636,7.183476800720251,"Dongtai, Jiangsu",fallback_analytic
634,1.3628472222222223,39.0,5.814814814814815,0.5504936905778601,1.8631712683206945,0.6981409016440578,0.234375,0.5617834394904458,0.7323017198928239,0.11931401650540836,10.429291194155986,8.0,69.85616286515348,2.7286178342430305,7.7221119721953855,"Dongtai, Jiangsu",fallback_analytic
635,2.03125,44.625,10.636363636363637,1.2318265116186116,2.0798950287952045,0.6191283606056696,0.1909722222222222,0.39829059829059826,0.6209330684486913,0.12558724244764985,30.433418084022293,6.0,69.10722220033819,2.426865377619247,6.963718102202366,"Dongtai, Jiangsu",fallback_analytic
636,1.6840277777777777,45.0,8.083333333333334,1.0799685932937102,2.370007502095747,0.637834289517755,0.20833333333333334,0.47010309278350515,0.6874339795725637,0.1341149167310371,-32.139782741285245,5.0,70.40029011274706,2.4868134449020953,6.9394479791755534,"Dongtai, Jiangsu",fallback_analytic
637,2.109375,42.375,11.045454545454545,1.0076188433061277,1.8768774243668673,0.7062173715153024,0.1909722222222222,0.38353909465020575,0.6274277779367171,0.13967081825204047,-15.714426185445923,8.0,67.77750408364759,2.6827952602150194,7.38072229005122,"Dongtai, Jiangsu",fallback_analytic
638,1.1284722222222223,48.375,4.642857142857143,1.0350517151036436,1.9556813966270705,0.634676231086327,0.24305555555555555,0.6707692307692308,0.8255617846629197,0.11787711113563316,-40.418582698034186,7.0,73.54490012194067,2.380105355178428,7.030816420016738,"Dongtai, Jiangsu",fallback_analytic
639,1.8663194444444444,38.25,9.347826086956522,0.9463070700758563,2.23481877195474,0.6189702440965539,0.1996527777777778,0.4288372093023256,0.6359855164012238,0.1418277198888589,-19.443398630136237,4.0,69.03610231805874,2.433261495017884,7.028198324626691,"Dongtai, Jiangsu",fallback_analytic
640,1.71875,31.125,9.0,0.7253899633064255,2.4085128411769894,0.6262411100428856,0.1909722222222222,0.4707070707070707,0.6275130303810551,0.1331744848952997,-11.537807437390192,2.0,67.92875024866012,2.5525579232409426,7.0653824781367325,"Dongtai, Jiangsu",fallback_analytic
641,1.5972222222222223,38.25,7.666666666666667,1.0815715467384313,1.4625793084876908,0.6040672991242885,0.20833333333333334,0.4956521739130435,0.6803267827430338,0.14487320380383548,35.646967572143225,1.0,69.98362774154596,2.34273118316091,6.727283634830738,"Dongtai, Jiangsu",fallback_analytic
642,1.8836805555555556,37.125,8.68,1.0642324931661102,3.9326092949018827,0.6055777173661692,0.2170138888888889,0.41566820276497696,0.6484105807305931,0.12091677335393186,27.64462645064357,8.0,73.49124867355108,2.454361808253075,6.902850026940901,"Dongtai, Jiangsu",fallback_analytic
643,1.7534722222222223,56.625,8.08,1.446083965440812,1.4916095555949962,0.5829436480474566,0.2170138888888889,0.44653465346534654,0.6753091618283419,0.14354386676965933,44.35196234839715,1.0,72.03058567294259,2.224665633405946,6.442542272423828,"Dongtai, Jiangsu",fallback_analytic
644,2.0833333333333335,31.875,12.0,1.1469616069599922,1.6030093637383072,0.6523622722831791,0.1736111111111111,0.39666666666666667,0.5734180750708074,0.1264459666924148,26.13592925136804,6.0,66.5848925971869,2.443643334323996,7.12336838026022,"Dongtai, Jiangsu",fallback_analytic
645,1.5017361111111112,47.625,6.92,1.1025042155745155,1.149769673596122,0.6103604333220635,0.2170138888888889,0.5213872832369942,0.6981741504318973,0.12175354670786373,-43.78943379834126,3.0,70.76731506942309,2.423411859420284,6.773375156067293,"Dongtai, Jiangsu",fallback_analytic
646,1.7100694444444444,53.25,7.88,1.0854750224447023,1.763220631376061,0.6565035627360584,0.2170138888888889,0.4578680203045685,0.6662956380560888,0.1310559111797729,32.83169393500458,7.0,70.45289391535302,2.714474807986268,7.148792796550449,"Dongtai, Jiangsu",fallback_analytic
647,1.8663194444444444,51.0,8.958333333333334,0.8782194913884007,3.1797040874888376,0.5435163901782438,0.20833333333333334,0.4241860465116279,0.6472955721361365,0.12095497224367902,-17.842727851733695,1.0,71.69760313738576,2.2729894863573703,6.696707243835991,"Dongtai, Jiangsu",fallback_analytic
648,1.7447916666666667,37.875,8.73913043478261,0.707610046581364,3.1036356484728276,0.5937654499756101,0.1996527777777778,0.45870646766169154,0.6689792139995223,0.13606428024547937,-9.35964927542038,4.0,69.73274909477024,2.5394302912166817,7.114545608907248,"Dongtai, Jiangsu",fallback_analytic
649,1.8055555555555556,53.25,8.32,0.6190423910847681,4.235158188239934,0.5762833657159008,0.2170138888888889,0.43365384615384617,0.6338461538461538,0.1112,4.347814811309036,5.0,71.98034448807852,2.482514748219568,7.095907440771566,"Dongtai, Jiangsu",fallback_analytic
650,1.8142361111111112,52.875,9.08695652173913,0.7592203067845746,2.7324313607660065,0.6415492110757544,0.1996527777777778,0.4411483253588517,0.6154657321387264,0.12738428989985187,13.380955761130132,5.0,69.49320940321952,2.5943304779881684,7.208360937750389,"Dongtai, Jiangsu",fallback_analytic
651,1.5451388888888888,47.625,6.846153846153846,0.820458543261775,2.8297701067872056,0.6540602984424851,0.22569444444444445,0.501123595505618,0.7039321237777679,0.12909222228824316,22.74436317379454,8.0,71.79372814161573,2.636600926405581,7.261341306957807,"Dongtai, Jiangsu",fallback_analytic
652,2.1527777777777777,45.375,10.782608695652174,0.7772307917009795,2.7945099798116018,0.6033456469172744,0.1996527777777778,0.3717741935483871,0.6095580107942175,0.13570079233023727,-3.601964667766147,2.0,69.3614296986906,2.3367597956626054,7.0332634641606875,"Dongtai, Jiangsu",fallback_analytic
653,2.048611111111111,43.125,11.238095238095237,0.9398372742644314,2.7422907507274674,0.6446940456669907,0.18229166666666666,0.39915254237288134,0.567897415286968,0.12928187304039507,18.532216045687314,5.0,68.34522054863561,2.491304614599715,7.037923502884156,"Dongtai, Jiangsu",fallback_analytic
654,2.092013888888889,42.0,10.041666666666666,0.9399597996482074,3.859189999645512,0.5138673413615845,0.20833333333333334,0.3784232365145228,0.6141175851327543,0.11953830557701235,15.25224009909644,3.0,72.8413526555874,2.1822365962214176,6.6403999652228825,"Dongtai, Jiangsu",fallback_analytic
655,2.0746527777777777,39.75,9.958333333333334,1.0600991350218114,1.3431913391613122,0.5747017143660084,0.20833333333333334,0.3815899581589958,0.5580753138075314,0.10416666666666667,-25.47932497440425,0.0,69.31289251840752,2.2386174147853652,6.6782808474132525,"Dongtai, Jiangsu",fallback_analytic
656,1.5277777777777777,59.25,6.769230769230769,0.6416067713616754,3.616389517527704,0.6297495928888692,0.22569444444444445,0.5068181818181818,0.6704490454896567,0.11794458122298956,-16.57008425063249,8.0,73.01338750089973,2.5681310610777945,7.259216171511656,"Dongtai, Jiangsu",fallback_analytic
657,1.7274305555555556,59.25,7.96,0.9959626365534069,1.2379833438326993,0.6460935496734447,0.2170138888888889,0.45326633165829144,0.6243151223194611,0.1229247289438183,30.724837323646057,2.0,68.96353684855191,2.5048634202563926,6.950058053620631,"Dongtai, Jiangsu",fallback_analytic
658,0.9288194444444444,36.75,3.8214285714285716,0.3334702243486204,1.451444102648841,0.6479089824756572,0.24305555555555555,0.8149532710280374,0.9153953832786378,0.10888997620886773,6.732848314128923,6.0,70.8053345308649,2.4221124607289672,7.741902716604116,"Dongtai, Jiangsu",fallback_analytic
659,1.328125,58.875,5.884615384615385,0.9832211660792846,1.2054856775204912,0.7125211707004534,0.22569444444444445,0.5830065359477125,0.7348518824640117,0.11441997437878064,-41.45412141790656,8.0,70.6114539303189,2.6912496673294743,7.257812852791746,"Dongtai, Jiangsu",fallback_analytic
660,1.953125,49.5,9.782608695652174,1.1369826521326476,2.988893597595029,0.5811802277886706,0.1996527777777778,0.4097777777777778,0.6184043704275886,0.13545558459330545,-28.846745810785595,4.0,71.05116443400142,2.357547857725288,6.715728105011653,"Dongtai, Jiangsu",fallback_analytic
661,1.6319444444444444,39.0,7.52,0.7926781621389373,3.491445729879927,0.6340864332081343,0.2170138888888889,0.4797872340425532,0.6537366986664744,0.12405913782584102,20.75047477654546,8.0,71.6602429939706,2.679196895439811,7.1922511649592,"Dongtai, Jiangsu",fallback_analytic
662,1.4149305555555556,49.125,6.52,0.844527149855276,3.828954092658447,0.6185121391883399,0.2170138888888889,0.5533742331288344,0.69479754601227,0.11416,-31.25288880358739,8.0,73.699515392232,2.511722827806471,6.993883507562962,"Dongtai, Jiangsu",fallback_analytic
663,1.3020833333333333,15.0,5.555555555555555,0.46136147278876394,2.4740278036977137,0.6072719289405408,0.234375,0.588,0.7435741868314549,0.11666069139617012,6.551569942126044,2.0,70.56360456808349,2.420789592771474,7.216185493993218,"Dongtai, Jiangsu",fallback_analytic
664,1.8229166666666667,31.125,9.545454545454545,0.9379745192228649,2.310163421122917,0.6216717046083909,0.1909722222222222,0.4438095238095238,0.6055145905350434,0.12158724244764983,22.792886077219066,6.0,68.78441428515882,2.569445872043246,7.149644567161315,"Dongtai, Jiangsu",fallback_analytic
665,1.6666666666666667,35.25,8.727272727272727,0.7935402556423452,1.9506686455593512,0.6768288661741543,0.1909722222222222,0.48541666666666666,0.6547709132936822,0.14410898997701463,17.864014933484356,7.0,67.98826845944029,2.7067166045570135,7.442489309840001,"Dongtai, Jiangsu",fallback_analytic
666,1.7447916666666667,51.0,8.375,1.0510069069693098,1.4772383195195304,0.6397035242737796,0.20833333333333334,0.4537313432835821,0.6083582089552239,0.1075,37.22107619460165,4.0,69.49483081513013,2.5540789350197466,6.9371565346718045,"Dongtai, Jiangsu",fallback_analytic
667,2.404513888888889,34.125,12.590909090909092,0.924425981328716,2.610690365428549,0.5751925683519317,0.1909722222222222,0.3364620938628159,0.5757380290091425,0.13108357580439062,3.4799172484752035,1.0,68.82468648887253,2.148956169872344,6.870508532048809,"Dongtai, Jiangsu",fallback_analytic
668,1.6840277777777777,48.75,7.461538461538462,0.6934302417587619,4.118912107349625,0.4675757504801089,0.22569444444444445,0.45979381443298967,0.6615001649803071,0.11617535045375879,-13.958823180316735,0.0,74.35920777930227,2.171486996696396,6.552926776733814,"Dongtai, Jiangsu",fallback_analytic
669,1.1024305555555556,20.625,4.703703703703703,0.9649644235154636,1.0480635259446587,0.6791663820215951,0.234375,0.694488188976378,0.8011245827866457,0.130668057683102,-43.81294334885704,7.0,71.44699936263187,2.418712158160818,7.1685432163123775,"Dongtai, Jiangsu",fallback_analytic
670,1.5711805555555556,39.375,7.24,0.5842791480927274,3.778761274133828,0.5959297719998267,0.2170138888888889,0.4983425414364641,0.6794350350704548,0.13998709341572746,8.08084495594752,7.0,71.6208876912056,2.5650854396586893,7.26752927192313,"Dongtai, Jiangsu",fallback_analytic
671,1.4149305555555556,58.875,5.821428571428571,0.8524495930858476,4.807100105633728,0.4229235676067726,0.24305555555555555,0.5349693251533743,0.7121393211139432,0.1226113651284092,-30.288645690332395,0.0,78.28421589527046,1.9135785731295172,6.164550802510201,"Dongtai, Jiangsu",fallback_analytic
672,1.6579861111111112,50.625,8.304347826086957,0.8479441667927159,2.8958228775620274,0.596464596003588,0.1996527777777778,0.4827225130890052,0.6861350262184527,0.12595301451514332,-21.52806762136867,2.0,70.72425403927824,2.433847207218825,6.85553253281351,"Dongtai, Jiangsu",fallback_analytic
673,1.3020833333333333,65.625,5.555555555555555,0.5260381792035699,2.589100979987904,0.530081933632341,0.234375,0.588,0.773038275651682,0.1323584198293773,-11.93079614558087,0.0,73.00585032115016,2.2098682284631845,6.892167190434417,"Dongtai, Jiangsu",fallback_analytic
674,1.5885416666666667,44.25,7.625,0.8276122960508137,2.508437966200207,0.6073913228432923,0.20833333333333334,0.49836065573770494,0.657938918108765,0.12062163891034569,24.8585096673836,6.0,70.76567516064308,2.5672618409797288,7.1574806707901235,"Dongtai, Jiangsu",fallback_analytic
675,2.0225694444444446,39.0,10.590909090909092,1.4296595294175878,1.4921763318299748,0.5997237877723197,0.1909722222222222,0.4,0.5955690129418408,0.12158724244764983,43.45411320975127,3.0,69.37786801682167,2.276931722116378,6.586219595936306,"Dongtai, Jiangsu",fallback_analytic
676,1.4496527777777777,52.875,6.423076923076923,0.6679216484815697,4.212365331293702,0.4998579652534335,0.22569444444444445,0.5341317365269461,0.7041437125748503,0.11207692307692307,21.178626401859688,1.0,74.79217007507557,2.1256162963110836,6.5680847458496165,"Dongtai, Jiangsu",fallback_analytic
677,2.1354166666666665,45.0,11.181818181818182,1.4986951700450888,1.5702248163110994,0.5938404227679747,0.1909722222222222,0.37886178861788616,0.5852982521267209,0.13161265662027388,-42.57918647175566,3.0,70.0911107411243,2.2635395848367312,6.533502382088025,"Dongtai, Jiangsu",fallback_analytic
678,1.953125,44.625,9.782608695652174,0.7294333546609797,1.958241004501958,0.6387083034112602,0.1996527777777778,0.4097777777777778,0.6432848711935053,0.12921037685637363,-5.514545673888584,2.0,67.84570334938527,2.4707652677068186,7.160332094389957,"Dongtai, Jiangsu",fallback_analytic
679,1.640625,43.5,7.875,0.693755774973128,3.4552996570305705,0.6098711160531853,0.20833333333333334,0.48253968253968255,0.6285714285714286,0.11416666666666667,12.75170441793663,7.0,70.67814884841385,2.6127549841578004,7.262875449698161,"Dongtai, Jiangsu",fallback_analytic
